evaluation,method,metric,N_total,N_finite,mean,SD,median,Q1,Q3,bootstrap_95ci_low,bootstrap_95ci_high
fixed_0.5_and_probability,FIXED,target_probability_mass,40,40,12538.789270572426,14131.107606439158,7386.815138469094,2459.644349556702,15109.536019031242,8588.690280147173,17146.716756488582
fixed_0.5_and_probability,FIXED,outside_target_probability_mass,40,40,49920.35075423998,30281.849917110936,43266.94433002483,28684.644437094365,67704.17746591396,40768.18869291411,59434.398508486745
fixed_0.5_and_probability,FIXED,predicted_positive_voxels,40,40,59355.4,35586.57632238199,49280.0,31922.5,84978.25,48940.95875,70460.405625
fixed_0.5_and_probability,FIXED,volume_error_voxels,40,40,29044.7,44666.22588466018,27880.0,10708.0,60820.75,15380.063125,42912.295625
fixed_0.5_and_probability,FULL_PCC,dice_fixed,40,40,0.27581521931170416,0.16395723472857707,0.2688331176155764,0.13521565221717144,0.35199818057349247,0.22769895371704268,0.3277532257002311
fixed_0.5_and_probability,FULL_PCC,iou_fixed,40,40,0.17139321652468817,0.12443351245705073,0.1552927326378723,0.07251013962724932,0.21360567665733216,0.13522976953309027,0.21189869710654852
fixed_0.5_and_probability,FULL_PCC,precision_fixed,40,40,0.27248815172010604,0.2112201050379616,0.2210868407100459,0.10695505412348025,0.4418744785389821,0.21106700819283553,0.3388343370342395
fixed_0.5_and_probability,FULL_PCC,recall_fixed,40,40,0.5416751416541243,0.28072794986332605,0.5079512420704853,0.2656160200677979,0.8048338895006569,0.45655724992262003,0.6281443501167707
fixed_0.5_and_probability,FULL_PCC,specificity_fixed,40,40,0.9959238177071382,0.00273057092887431,0.9965223382471748,0.9941075388242534,0.9979762157191232,0.9950703044934966,0.9967459525998732
fixed_0.5_and_probability,FULL_PCC,soft_dice,40,40,0.26986480442716926,0.1602025926474335,0.2583983758673641,0.1380498078249373,0.35398810419650434,0.22328709444787287,0.3204039190544129
fixed_0.5_and_probability,FULL_PCC,brier_score,40,40,0.004702401769835172,0.0022371192227205613,0.0044005255538703,0.00297187375242395,0.006230816184005775,0.004024914412019892,0.005416283627149219
fixed_0.5_and_probability,FULL_PCC,average_precision,40,40,0.37309505379632385,0.20958885063734023,0.36369438870739224,0.19648824527225672,0.5115405353256944,0.31081468963706294,0.4375929663957294
fixed_0.5_and_probability,FULL_PCC,target_probability_mass,40,40,13680.183459365298,14640.95252343301,8321.773309435499,2986.321865959927,17319.05342209214,9379.216120520332,18530.46505763203
fixed_0.5_and_probability,FULL_PCC,outside_target_probability_mass,40,40,39035.346071551394,23881.542891155426,33627.45262415401,22223.564393970744,53107.977586800014,32027.603352052058,46600.115492632554
fixed_0.5_and_probability,FULL_PCC,predicted_positive_voxels,40,40,49772.45,30513.473206530278,42716.0,25060.75,73841.5,40437.328125,59353.59375
fixed_0.5_and_probability,FULL_PCC,volume_error_voxels,40,40,19461.75,38755.891347523226,17610.5,3227.0,45824.5,7240.521250000001,31096.43499999999
fixed_0.5_and_probability,NAIVE,dice_fixed,40,40,0.22857481923026607,0.15094842830959268,0.2113956234828233,0.0982776678852145,0.2959061749104465,0.1850101404276772,0.27686744267100527
fixed_0.5_and_probability,NAIVE,iou_fixed,40,40,0.1380562717901077,0.10946693681419195,0.11819212475917609,0.05168037652793575,0.1736621594702747,0.106765924779506,0.17348329031485304
fixed_0.5_and_probability,NAIVE,precision_fixed,40,40,0.21690000689094227,0.1818168371525203,0.15630574263493158,0.0643825389244416,0.32627564189510994,0.16407183291733862,0.27483879742123113
fixed_0.5_and_probability,NAIVE,recall_fixed,40,40,0.518698620584226,0.2956261037668745,0.4770774581554015,0.2251568144126405,0.7974426598763382,0.426956474285619,0.6081459267101559
fixed_0.5_and_probability,NAIVE,specificity_fixed,40,40,0.9947395123739995,0.003329601467655833,0.9954508332102077,0.9927109801666789,0.997068241899933,0.9936819527027192,0.9957371424076261
fixed_0.5_and_probability,NAIVE,soft_dice,40,40,0.2280539648083158,0.15054643607774218,0.2112704416483908,0.09798337584154855,0.2954560409518387,0.184515258233373,0.27667560729209667
fixed_0.5_and_probability,NAIVE,brier_score,40,40,0.00685989561017049,0.0030269735397165484,0.00646110044346305,0.004456677292175725,0.008962748748725224,0.005940231256574029,0.007820174926995204
fixed_0.5_and_probability,NAIVE,average_precision,40,40,0.17712288453452057,0.15472950371304228,0.14930650817391586,0.0588242458672448,0.24139874889668517,0.1329537236741092,0.22700050721981957
fixed_0.5_and_probability,NAIVE,target_probability_mass,40,40,12539.06800904423,14303.514846824737,7402.427878886461,2451.13465474546,15026.662183597682,8561.048635564446,17320.056941484436
fixed_0.5_and_probability,NAIVE,outside_target_probability_mass,40,40,47177.651638785006,29759.981073441566,40913.42873677611,26479.69998151064,65280.91825266183,38404.90168499581,56363.989428054054
fixed_0.5_and_probability,NAIVE,predicted_positive_voxels,40,40,59357.075,35586.9552262663,49281.0,31923.0,84979.75,48586.285625000004,70503.321875
fixed_0.5_and_probability,NAIVE,volume_error_voxels,40,40,29046.375,44666.39809067025,27881.0,10710.25,60822.75,15196.79125,42580.16312499999
fixed_0.5_and_probability,NO_SMOOTHING,dice_fixed,40,40,0.32630573453148043,0.17977369015481962,0.3109660123529575,0.18142151684014135,0.40082840840807044,0.2722848160263198,0.382673662837458
fixed_0.5_and_probability,NO_SMOOTHING,iou_fixed,40,40,0.20974898747691487,0.14277741473411537,0.18412118370056446,0.09979721177649092,0.25064753283178004,0.16716162186814168,0.25502184183885435
fixed_0.5_and_probability,NO_SMOOTHING,precision_fixed,40,40,0.33196977117767784,0.24338981245428892,0.2592018630571751,0.12500097137170005,0.5429022647376689,0.25990312673019966,0.4090805847290112
fixed_0.5_and_probability,NO_SMOOTHING,recall_fixed,40,40,0.5942722724095642,0.2792259645905031,0.5748661531645503,0.30407940526165245,0.8551084723844629,0.5090776150602794,0.6803376926189435
fixed_0.5_and_probability,NO_SMOOTHING,specificity_fixed,40,40,0.9965547958416124,0.0024869098661373184,0.9971388563649781,0.9947967683508285,0.9984802737557712,0.9957718889665473,0.9972904741362536
fixed_0.5_and_probability,NO_SMOOTHING,soft_dice,40,40,0.30945156070623653,0.1716954111405503,0.30212541676869825,0.18224531960304988,0.3939770182368503,0.25827117284994555,0.3628443224024111
fixed_0.5_and_probability,NO_SMOOTHING,brier_score,40,40,0.003853132566907701,0.0019602598924239765,0.0034951734711370502,0.0023487904712739,0.004817403451139325,0.003266565196019136,0.004479516507606725
fixed_0.5_and_probability,NO_SMOOTHING,average_precision,40,40,0.5231435278147646,0.20241743002203985,0.518723843461515,0.382499142537183,0.6517454172608723,0.4624120506713933,0.5855268964937047
fixed_0.5_and_probability,NO_SMOOTHING,target_probability_mass,40,40,14879.349930300956,15243.482122630598,9761.554408675001,3479.986600231139,18839.05158319856,10521.022246736447,19775.618588405232
fixed_0.5_and_probability,NO_SMOOTHING,outside_target_probability_mass,40,40,34807.15820422012,22018.041372946293,30266.288455120957,19741.81997002041,49009.1906267902,28223.34169706498,41654.03570960171
fixed_0.5_and_probability,NO_SMOOTHING,predicted_positive_voxels,40,40,45483.975,28076.079214809928,38321.5,22878.75,68882.5,37207.488124999996,54227.00625
fixed_0.5_and_probability,NO_SMOOTHING,volume_error_voxels,40,40,15173.275,36420.60488168857,12981.5,-138.75,41385.75,3981.905625,26404.01
